1758249625	7885704504	81.147445	35.550596	lB-zm-dZ-rY-Wn-YS	Xa-Hk-oO-fX-Jr-wb	14725697	1539022632	aaYnl	15100612209	BtyQreYC			1537095474
6613172985	5150875119	73.885116	84.837738	Td-TV-wv-hY-Oe-gV	nf-Dy-df-GM-nf-yc	62496032	1538384574	nKf	15000427770	QhQpK			1516217752
1117698882	8338017493	84.295612	12.938457	av-MI-Np-lf-nA-Pr	By-mB-Vp-yv-vi-bV	08857032	1518668143	FpFR	13408542275	Jt			1533144356
0569360285	4060882879	10.648074	39.891371	ol-ql-AI-QM-on-jj	eh-jE-fL-Xy-Jb-aa	10186164	1534192422	cY	15305976326	nZNBkrW			1520882888
3955333263	4884513264	30.317845	19.799743	Tq-qZ-SW-oy-PO-gl	bG-DK-Cn-uj-HG-kr	68023793	1530679989	YGXliQ	13403444210	PF			1528375434
7516829130	6669978252	14.980686	24.427813	xd-MU-Tb-VW-Sc-gh	Ig-HH-bx-bd-bl-Fu	92361757	1530600468	sUwsq	15600483148	kNhDnof			1527793536
2165367613	5844350396	45.600524	79.327313	Na-gv-mf-Dl-JQ-wY	Er-Xo-RM-qW-tt-ut	11599954	1535876666	JbZxnAB	15302678175	EsQWyj			1539138661
9325756594	4975922384	86.656879	68.341485	sM-Eq-Cr-ue-Jh-Vd	IV-gB-oo-zl-fL-oj	24751319	1523021789	nOaamrj	13606967467	ZfPViMB			1530203334
8516863468	4150281717	7.977264	49.850321	Or-gs-lw-Bj-Sk-Sl	wB-HC-Fj-ra-rb-jH	31469013	1540833675	HQnkGNqO	13902344471	ZmZsC			1528112132
7185958074	6838678329	22.720939	75.881631	sQ-oL-HS-gD-vu-OM	FN-hJ-Yg-QX-Tc-mW	27089014	1531323955	KDTlX	13001328085	sbUWkM			1536078761
0106801023	9378186428	34.081691	50.954967	Mz-hg-ub-pe-dz-VZ	Op-BI-aN-aR-kY-jC	33200006	1533690881	mXYU	13200491726	RzP			1522635950
9528443739	3907744617	62.312181	7.911794	Nz-in-yE-TG-xM-KC	ny-Pe-vp-Go-ju-Vd	24538751	1530963161	Mp	15004888723	fEhRCKNX			1545878692
4632831628	0672976330	6.739347	37.543576	eA-oJ-ks-bk-xi-LS	vE-xD-Qk-re-xU-Kn	86821832	1537914521	MDsU	15306943597	RYo			1522675043
4420458893	6588207310	38.241279	8.055499	JU-uj-xH-aH-cS-ko	ph-MI-eh-nT-Zf-OJ	69178946	1545708780	oBOlsrYU	13205131851	RywEO			1531259471
1449655335	0724450070	88.616585	27.810799	Wf-QQ-CJ-fL-Qd-eB	MM-pO-Ul-DG-QD-an	12289722	1521280624	Eoi	13704261894	yiQru			1542128772
0806430432	9966643184	42.582585	33.755227	qN-qO-SG-Su-ct-od	TI-ts-HQ-hw-dn-zb	89753624	1515796421	IGLVQPl	13208294888	PjSFTk			1535719380
0410044973	5226163680	20.970614	23.841805	GY-sr-To-Br-Ue-AS	Za-va-em-fW-mK-ZJ	77990399	1539517738	NslzFL	15601902461	GAvwsM			1543008881
0988809267	7114238932	78.230027	81.395062	oD-mP-Ep-rt-mb-sZ	zm-YV-je-bs-Og-xv	00735729	1528252978	yA	15300250022	bIFunq			1518128380
2434584763	0737446919	71.222737	79.002214	ax-ft-UG-Iy-KP-fQ	rJ-om-EA-nO-iJ-CK	27295907	1546130161	hWI	13905236282	WOK			1517038769
5564975925	8408064395	59.646205	25.727319	SQ-Kq-UR-aL-lw-IS	ey-IF-kj-ka-wL-So	75183740	1528848097	zg	13607112477	KdFRH			1532138271
1338860195	0953878542	51.337280	81.654020	Cd-LL-OE-bz-gJ-hA	Ls-BR-VC-Ry-Go-bU	85897317	1534303929	xamutEIY	15205176057	hMX			1516860324
1277094795	5264110230	74.422298	42.329477	QJ-KO-oL-OF-rE-Vb	lp-dx-LD-TG-ZZ-Ze	07234854	1522385236	uMusakkR	15300944560	lH			1520070051
4308366623	2448821696	24.257887	85.954639	oy-Oc-LR-NP-UQ-xz	PH-Hp-gc-Vt-Nq-zW	97915206	1529261399	LpMVDc	15005915099	IsMF			1540404710
5339851969	4938617037	27.105975	50.436627	cm-qy-Uz-eA-AB-Ez	hc-Cs-hH-ht-TG-bi	52359617	1537531094	vuheXpR	15900773332	Iyd			1518587806
8243782062	9130504739	83.938501	61.808201	bp-vV-rj-Fr-LM-yH	cd-xv-wV-tA-Hm-vP	93879281	1541255904	XxXSip	13708434563	KQJem			1517416154
3792011747	9153946437	40.070630	43.323656	kp-pm-wg-uv-Bu-IL	TO-Bh-JO-es-gb-Pv	14901734	1529942161	xaYcGf	15107143022	bioWsla			1523240325
6261363923	6420636660	30.507261	41.773835	bA-Dy-Vy-Dy-Zw-eT	CJ-ag-Gq-XU-YU-Ji	85824613	1545066039	Mwf	13903101739	pPo			1539224454
7178543608	4773232921	23.082721	7.473642	yV-Aw-iM-Lw-wK-SU	RV-Xg-Iy-Il-cP-Zw	04516766	1531100860	qa	15902424618	AKt			1524942541
6104334140	0519659618	8.146212	63.423246	Oj-FM-to-HR-gS-gc	vo-NY-eH-MM-tC-yL	91501935	1536131679	OZbta	15704677802	QYhefhs			1526292714
4358338241	9091616878	16.541136	60.291019	nI-ks-bI-QB-Gd-mG	oV-nu-kL-nZ-QM-zV	19585850	1529511584	Kxj	15701187045	Msx			1538898831
5135959323	0200057015	33.234578	30.100154	Ty-ve-NL-IZ-fT-sA	mQ-py-Xi-Gg-yX-Fw	99076428	1539546605	CxZmPqr	15701657430	ZQuWqstn			1545674204
2281125775	0017267631	22.750101	82.962215	cw-ZR-Vy-Vy-Mu-AO	HZ-ph-IE-Ps-rN-Ug	88551118	1531506237	Me	15606595235	ONDh			1514900163
0505700891	4667866822	60.389097	79.431489	AI-MQ-Fy-IN-XJ-Gk	lB-Zb-pP-sA-TT-RP	77018100	1532109490	tCg	15805793400	sYwrbs			1529459801
1035026016	6538152633	34.664595	24.453021	TZ-MH-Wt-PD-OE-xQ	so-fY-bP-dt-XQ-to	63042626	1540412398	BJocX	13302890177	NBL			1533506077
9750151446	5093866931	36.906318	30.997025	KZ-dE-KQ-RR-Yl-aS	cv-Cf-OV-Qd-wW-Wd	38092638	1537183198	SVbqmHc	13607400551	GInceyU			1515065879
0837170177	0774214268	62.125813	3.266750	TV-XJ-yp-Qd-ef-RY	Nx-VE-gg-YK-dR-ix	15693330	1546108416	YHc	13802560430	zwocPfTB			1542484137
1327417057	8611428624	39.791162	80.327803	LX-TK-vn-VO-PO-Xo	Kw-dJ-ee-jw-vO-tW	26914291	1545263725	JHmcgI	13604698908	bDQuiMz			1543461020
9572013157	5930410410	22.776247	22.236772	tD-cr-jQ-ss-BS-YD	cJ-JY-jU-LJ-Ll-Yu	61149846	1542257155	mhXe	15103257681	juptEMag			1533597867
1690325130	4390685067	54.212779	73.379040	Fr-Vl-nX-xG-rs-JA	XB-XH-DV-Bh-kf-HX	62839251	1514808027	STql	15506481705	yuFfzT			1531960488
0918904756	4890748143	80.685108	50.800282	Au-vR-oH-ZS-kj-EQ	kN-PM-Gb-Sr-pg-WY	45184976	1515902585	ZF	15202315049	sNLvxLH			1531052924
1454526972	6251533405	17.093196	60.688229	pq-YX-AY-xK-JU-wA	Sh-Rb-KX-Kd-PS-so	53056881	1518415720	OTMhJy	15102561957	jcRt			1523499848
1534280526	3534403651	69.636194	14.164101	ci-Go-LX-qj-zN-Gd	ag-rQ-yr-WO-lu-Cf	36682193	1543182917	dsLKG	13200465034	zQByUK			1522566641
0308893193	7201510902	72.531325	30.150739	xE-Gx-XX-bi-tg-eb	uz-bL-GO-eC-zx-Xv	73040862	1542649660	RvNucxhM	13901631638	MoK			1527043676
1853411187	1702589996	86.199154	58.703760	kp-Sy-hQ-Yx-AD-Da	hd-KQ-Wq-DL-py-rR	80785031	1544647745	tS	13305452947	aeo			1536725776
0339427826	6899623787	36.982967	66.095778	sA-AI-eY-aA-Ye-QI	uy-GF-bi-cX-Fn-pq	64320237	1536299096	caK	13001177944	MjKXqmW			1538694089
9846806052	8843039725	63.804670	44.958471	QJ-iD-tz-yB-oc-OX	oO-cs-KQ-Sq-FH-pw	80808527	1540422832	nQdnq	13802062347	eG			1546101373
0739818577	4382664818	7.864456	50.715860	pW-Hw-EN-Bu-ij-DL	RW-jF-vp-ZU-Uq-Kz	68994283	1532445507	cq	13107073235	Cahio			1536536724
1974336678	6494292641	59.476699	65.100010	FH-jy-vZ-Po-KR-YL	CG-Vn-PA-at-CF-wD	71462077	1530247029	MJXG	15307868505	Soupk			1521444168
8117748147	5564424559	39.115107	68.912100	GV-gX-nI-jR-lD-cL	WF-jg-wZ-Ts-DQ-fT	98373863	1534634458	SKZMe	13300094088	Kfmvmbc			1521568410
8269277084	0797570354	41.902809	14.788292	xh-kI-or-Xz-jN-ns	bv-xl-ZW-MC-ix-kJ	09999920	1528001685	GHP	15305440934	JIK			1537586434
7013076340	8968156236	10.428517	59.182689	hW-Qc-Ai-zc-JB-ob	Gj-Kh-hk-nU-cw-ou	08487083	1538968337	uzU	13302311571	iMl			1536435462
2288535087	8467443817	26.883870	51.997888	np-Cf-RX-lN-nD-iu	ph-RD-uy-BH-rt-bW	80070651	1530930958	sbiG	15803380347	dXQ			1526596956
4958624436	5335315693	11.632765	79.734574	Pb-EG-Bd-lz-IJ-LK	PI-zC-md-iC-Ot-Jx	49719797	1544591686	hCbk	15100618038	LlBwJpcu			1519680757
6647970963	8035508415	49.499883	73.481953	nc-Xh-zJ-Ls-IU-yI	Cp-yi-oL-rY-HP-yJ	54877369	1517246900	ulH	15606371937	Tc			1517830316
1604162763	0661541128	36.909380	68.044702	pf-Ja-dX-sk-Kj-yW	RA-mr-dC-YJ-qW-YC	79164686	1541752365	TSImbQ	15107983339	HAFRwZ			1543778379
5820440147	9092596499	8.076700	28.754357	Vi-fE-cc-VH-zG-XF	po-gT-qK-uj-fH-YT	40410163	1519254494	zPSGjICi	15806488855	Mwxn			1537120882
4057799611	2285901324	83.635311	25.568052	Kp-lK-GU-LM-Gw-xj	ai-Xj-di-Ba-tW-Vd	07318419	1541219523	hd	15908505611	sfhWIx			1521900765
9771536003	7880069320	7.375070	14.927768	ej-gs-cX-HR-vG-Ff	xg-qB-GX-xT-Wt-ku	93158922	1516264960	bGTdRC	13006684542	fNRESqlY			1520957390
8131484421	4071796473	8.350231	0.234731	cn-ba-ph-zq-Dv-ja	vR-Uv-tD-Yd-nu-gk	55846907	1537835581	ZIMseHtb	13503503361	aveksv			1527008295
2693171449	8019779755	11.001508	74.409155	cN-Jg-sc-gR-Zm-aR	sq-pT-JD-sK-qI-wn	58932183	1521320290	kHaKGkFT	13708683995	lWcRTfX			1521399451
6940332154	0860415833	46.837730	89.856147	zS-RW-Th-yA-YK-Gz	KB-wP-fu-sg-Sb-BN	46972364	1539394481	SBEIEZ	15201641943	LaSh			1542813064
4900078553	9368173005	64.051540	16.305703	ZA-xP-hb-vo-tT-oO	KQ-gd-Lr-Cv-FJ-yC	97835372	1540298739	cDAERnPQ	13902078186	fGJRH			1517208222
2237797399	6332032312	86.001176	42.016545	Pz-XL-pX-Se-Jl-zY	dx-ZU-gt-Wt-wo-aR	34184319	1518405074	tCw	15305891062	qe			1543621154
3249288753	4116713385	63.031169	77.785851	cv-LB-FH-zL-tr-Re	Ch-uO-xP-Zt-NP-cJ	87134953	1545981782	uQD	13106897657	aJQj			1521543752
2801271813	6620338817	83.877818	1.955384	NT-MX-GR-Oj-hR-Ja	qo-cd-WD-yY-xn-OT	93310472	1541815785	adkvLTDC	13107077531	cuTgVbT			1526091429
4081215415	4516178389	15.442690	57.401624	IK-lw-OW-XL-FQ-TQ	fm-KA-KY-tf-WV-Hi	48568882	1536487308	HJfnLZk	13700377530	gNjQmNE			1528804098
5227192517	1626294036	61.107988	21.819794	YI-rF-hF-zn-pY-xV	mO-Xr-aq-HX-ad-XA	79047331	1540437938	LJ	15703776552	fZvfivQR			1519458850
2329018233	1447784383	61.457902	38.205400	Cm-vX-xE-lk-Do-Ud	JU-LR-Sp-nn-jT-AE	31502170	1525471000	XYN	13103696898	FZKGVEP			1515401803
2371121007	9349144904	40.535006	71.657031	XI-uj-pE-QR-hu-jE	Up-Hz-uW-Uk-OX-Sp	75472140	1536055299	qV	13201451378	dKdDDH			1529824138
9791254857	4800991026	67.244592	27.390287	XR-YU-hq-CS-XM-TW	OJ-lP-VU-Ty-HE-fM	52235143	1534924241	aVY	13808520088	NffChUw			1524497895
4064555481	6987137695	55.961964	62.208287	KC-kj-mL-qB-QS-GN	uY-wn-Ol-lu-Yf-Ym	17653093	1520229858	TSeO	13703533129	ApESg			1536232915
3113311490	0513060787	2.400057	47.117659	uc-PB-Es-tJ-Yc-lh	HE-JD-cM-bb-sW-kL	62601553	1534337934	VSmAzCV	15206107851	pNHUibr			1543979710
9488197729	4527300359	70.869141	23.055827	bY-KE-sK-ZC-vn-Jw	pd-Ty-ct-Es-fY-gX	62785601	1544043675	SpyF	15700655726	qfkg			1537851210
7942613368	7500116460	88.511201	0.219387	wg-rX-ic-XK-Wc-Ww	fP-GO-iK-Ty-Qj-NJ	68415007	1539047563	lpBzX	15604283696	oYO			1538045629
9820210801	8433553432	80.215122	21.635950	Aw-wS-zD-vk-Aj-NS	Iz-wB-oS-BU-XP-fD	89855220	1522538886	zEXTCE	13907936966	OFZsLGP			1538493076
8275648681	7584052328	77.089682	64.956841	ix-AL-Tc-ZZ-Aw-pm	kZ-pw-mF-oL-XW-SD	45051225	1520327623	SB	13105541733	nyjjCGBs			1532756299
6589002840	4518071351	25.958982	23.776250	Yo-BS-pR-Qf-HZ-aM	LK-jw-BO-vJ-lq-Sd	98879205	1543006847	tb	13703079061	ndy			1522653249
8305783102	3488222741	63.070358	41.477812	Fv-mV-Jg-lD-OQ-Ym	uE-eY-qf-eA-em-NR	80918371	1515721658	PWxhiO	13901236837	kWQYVHN			1517903944
8648940510	1519983378	51.311109	15.463160	qQ-YH-sw-gi-Ir-zS	fk-dX-Tw-yC-Wa-Wh	28974307	1528318213	qIxwvWS	13500687324	CdONDBkX			1538728007
4660692647	6940264205	18.259998	32.945606	dG-zw-fJ-pK-dh-UD	UT-Nv-Yb-qU-dP-gh	26319230	1541660941	eOxwAEqu	13701840199	TXzgvZ			1539702010
6567636278	9395265842	66.471655	22.147084	SJ-xr-Dv-yc-hG-YX	KE-dy-Yn-VJ-PT-Tu	67570278	1524440232	pzwZn	15304975476	QvLOGeN			1515461470
9958742030	0278453613	67.952686	74.833101	mK-Uh-IR-Tw-Va-jz	tw-or-ky-lH-MI-TA	40848115	1539874231	YSP	15605114070	JZSu			1516839782
8682613011	6824190645	41.809633	35.416939	Ha-ZX-Mi-hB-UE-Ca	ge-Iz-Qz-SZ-XR-dS	54620336	1540084815	HBqrwH	15005801101	UjaspWIA			1544158421
4798649144	7539707087	74.447140	42.926890	Xs-IR-RM-ZA-ic-Fw	HI-TA-XG-rC-LM-eH	80016866	1518608378	xSSBo	13202488281	WeM			1521690422
8634940791	8803445044	59.706171	18.500781	XH-CZ-BX-kP-Qd-gr	GM-kz-Qn-Nb-ev-pW	80351438	1527640915	vHT	13802114200	hf			1531549556
8720598868	4752275780	58.575616	40.154761	Ak-OK-tt-tx-vm-JX	Aw-Xx-hT-Xf-if-YA	91006013	1539368963	WzLognh	15301560715	ORHR			1536435846
0807943974	1960109804	35.752249	1.767528	oB-us-XO-gb-SR-Zh	Gg-UO-Lk-cA-yK-Dh	34303778	1539408267	xaG	13308567077	DS			1532866362
7490077285	8761702794	52.537654	20.173456	ex-xY-cV-TH-jb-mW	Do-cF-Vg-vy-Bx-at	59672280	1541304292	fMcVa	15601794079	xTwo			1540135167
7217511329	3455753527	74.713264	31.051765	OZ-La-oM-Si-Hy-bS	hX-oz-Vw-GD-PF-RX	37393918	1528943284	UwMtVosm	13507624864	QO			1529779473
4271430408	9755456473	33.601995	27.154855	Vw-yH-ZX-RM-Nc-cB	Td-DV-jS-Ix-AH-Bh	75328078	1531646860	Ny	15702266320	uxiUvtGh			1527377195
7446505243	5931640381	6.894159	74.851959	Ac-VV-Wn-cT-Hn-rh	Oz-jY-sF-Gj-SX-su	53337683	1529338728	lH	13305464317	hZnLzdwy			1530154151
9163233606	5351975529	65.172425	33.781274	fm-IE-sB-Ai-Uf-vS	re-eE-JY-QK-GO-RQ	23469184	1527747685	NbeLSB	15501292837	yklppAR			1518486492
8517214036	2558107399	53.723592	43.748432	vQ-Eu-Bq-fN-di-Do	Li-Op-lJ-OF-xq-NS	16950789	1524222108	brtB	15304583871	hjGzLxg			1526413189
6229020870	5243101896	32.291885	18.584270	eF-ba-sa-DF-dE-VL	bC-Oe-Ge-Tb-zX-iP	91837091	1523922878	IGIaM	13905252113	aywPm			1529113737
1603083029	8956478953	71.002605	53.835543	Ga-cG-Yx-Ua-Yf-RQ	TY-fu-Yr-cJ-GG-LH	55657608	1530864949	wePyFNFi	15806403941	IJFGqaM			1530774976
8534432737	2258067409	18.718331	68.139941	Mj-qU-FQ-Ty-FG-dn	em-TQ-mR-JT-pJ-uJ	04810890	1521909692	zpc	13802787908	TCp			1514987755
4072203469	2526961970	70.724968	24.670903	UZ-TH-QO-Ap-Js-gc	fA-GM-bE-Yj-CI-Gj	24613887	1532307474	irvahD	13706924049	ztMsiZNO			1533970552
5720823674	5669074478	5.556465	81.657901	Bj-rI-wK-ga-Oe-Vm	zj-zW-WI-tW-rr-dz	37687959	1527500743	os	15604000161	IGpAZ			1536087059
6660917529	8873984947	57.272952	22.979272	Az-Vw-fa-fw-lU-eo	bZ-Xj-jJ-gB-kP-pQ	47180452	1529182199	KRi	13705585577	rlKvUAHR			1528063524
5034715532	5612221456	36.891155	54.010974	qm-Mh-dN-Oj-oA-fG	AH-Yy-Ng-TJ-qm-ek	15933062	1538240142	DYyL	15808872545	DjFsUl			1530267261
8980556117	0109966870	11.965803	72.371564	Nt-AK-oy-al-Bb-My	fZ-Xn-ag-rM-dX-NE	00385697	1520573686	vkHGTWxz	15103587578	dw			1540292624
6664886516	5352794735	26.754027	58.724209	Vo-rQ-yy-iR-xG-fE	Zd-fb-IO-Ue-LY-VE	40029448	1539380080	ghbZQlZ	13401911786	OUCUftQ			1534373895
3165445355	7779219700	19.207633	17.235628	cV-vM-lD-Wo-Qx-Hi	Ym-ey-Ff-zU-rX-kv	55937652	1542361893	QRY	15005811874	ClCVpvEd			1517291523
9697477889	3455778723	66.749094	14.188315	oP-ih-QI-Bu-ke-Hy	EL-my-VA-bf-yf-Nl	31258305	1527322134	cyh	13808644095	dJGTZSAw			1521581226
8296839119	7065892283	73.821435	27.994547	TD-QC-ue-OV-aQ-Td	fb-DD-wf-iu-XV-bh	62042837	1530530260	skMSO	15208838131	CX			1519782025
7394962066	1153897192	37.008157	14.154816	pd-Yz-XF-op-LF-dO	tA-Gm-js-qh-LH-Md	28845778	1543991883	ATFLW	13102721780	bVOFEc			1526217000
7083797653	9798062807	70.989253	72.916574	MV-tb-Im-Rk-uu-KR	cf-dQ-gf-IO-qR-jd	24140762	1520058158	VcF	13307432156	EAM			1515910775
3245932912	6243595753	50.449686	52.531529	WR-PE-rX-Kr-RO-fs	lK-yM-wD-SX-WJ-OM	70679141	1530943706	KTVXJmno	15303994719	bKNOjdfL			1536955607
0206731267	3824990832	6.752850	12.169444	SI-jk-BM-BZ-Ku-iY	vL-tx-qr-Qn-CV-ca	79726906	1522920862	dklq	13304617665	HVBCc			1515874106
8796607132	8612366761	1.887595	34.909552	VT-Ss-qx-FB-Vj-sB	Az-NL-WT-jE-EX-Ls	17656607	1515324770	pN	13102028434	WyEBV			1514858848
7771841307	3924555567	76.132610	22.016579	nM-FO-jL-cQ-tD-KC	fP-Bm-qV-uo-ZP-Wu	62960022	1528688029	CwoQlPR	15200445060	usl			1538585837
4512104299	9606506277	3.078472	10.241429	bV-GD-AE-CV-cS-oA	fP-mz-SG-LE-Uw-pm	61619105	1520562642	NQY	15806136307	QDOPTgr			1543562116
6326311473	6716491953	81.949090	50.491689	CO-Ou-Lc-Fg-Jj-Or	uN-kM-Ah-HS-rr-XM	94069203	1530538840	ad	13805912635	od			1522153052
4042385165	9986689624	26.385144	76.408525	Ek-bT-iO-lS-lh-rv	Ge-bO-MF-Pw-Qt-uw	82175678	1526639189	jVw	13902593339	YW			1540674461
9396685307	7927957290	31.020347	41.035614	hP-rD-LX-oX-rU-EM	zH-EJ-jl-GS-Bk-qg	57331064	1528571036	QzwhmCd	15200125242	NmmWls			1520354651
6743988970	8722342360	35.348015	26.408256	fL-Pl-No-qf-Gr-LY	qD-re-LM-pH-vm-Qg	01899012	1532211848	VlUzkZ	13902202233	VF			1517445273
4445632628	9219858262	65.471873	61.141222	ar-TE-Wp-Xo-FV-Ee	yn-RV-mD-vi-vl-ma	40285111	1545697703	oziE	13404864846	wiyXTu			1540048450
0447154713	0486385087	71.688870	82.434222	PP-dt-Ol-nd-Nn-zm	rS-Gg-YX-mr-Pz-Gw	28483760	1520821129	ewxPr	13908684165	XkpUfpxh			1532972281
0871024223	9523382985	7.686258	85.006444	Hg-xV-Ss-SC-VR-DH	oW-ik-ID-hs-lc-yk	06990244	1526553019	UP	13006386857	OHKgxNEv			1522686236
6939875962	9986589079	82.607834	74.114813	mV-gc-de-iz-qx-fr	aG-CB-FR-mS-Es-Vi	51901684	1529229255	CHwi	15207352791	FbM			1541232954
8010985594	7009615041	59.710479	2.182502	um-jc-na-ok-vI-qK	ww-Wj-ye-wH-Vy-CH	85446527	1518096163	bwNFLy	13300531278	FV			1539359336
6287315538	4750438531	16.337454	4.465618	ec-xU-Rp-KN-Az-ST	LN-cm-xq-KB-Sj-Hk	53081621	1543719238	uxx	15506588006	cREZ			1542476158
9394246977	3606236476	11.478957	43.225688	KG-zw-bE-kd-PW-oW	jH-eT-NA-Um-CA-sQ	73013695	1522437627	dbuyWMlS	13206170605	fgyJW			1517801443
6183685761	9968616417	49.723200	69.250499	rL-oD-mn-JO-Jt-IF	vL-IS-jf-Hc-Kj-Fl	09539747	1533439604	jJaN	13107937113	bG			1538680400
8408188804	1557475555	83.165552	8.298660	xX-Yy-Lc-nP-jY-Gx	ls-qG-io-Gf-EC-IL	54518395	1532582978	zLzP	15103076760	cioL			1515573397
2223932767	1257157778	78.993689	16.871142	PT-JF-ZL-ap-fT-Bg	Ri-OI-Bb-Fe-rZ-IQ	49234736	1515200425	iA	15306062178	NnjM			1545209264
5218232206	1135600208	83.743396	34.629976	OA-pR-nY-Fm-Sp-gt	uK-Vr-Vf-dL-xj-sW	30702863	1522492888	LDBpSgm	13101935247	sMhpWeT			1526136014
3874979517	4357010094	79.366487	47.759302	EB-xY-NB-hl-HN-VN	RD-QU-tn-ef-vj-RI	57875109	1531171996	TzS	13702731991	RFroJWzw			1520258865
7379154204	9353718057	46.968722	82.905176	Qw-Nz-fW-pe-lg-Mp	HD-VA-yK-al-va-ei	78611040	1524196163	IZrGG	15203194021	BuFrDi			1538102857
1216106861	7311149007	88.983803	70.647948	WT-LF-Fd-jD-th-ax	IH-rL-MW-po-Tv-Of	89101430	1544014567	Qho	15205034736	TRqaUEKa			1522657733
5376263913	5061992241	0.057011	56.123273	vR-zn-Oj-uw-Bv-fJ	uR-pt-hb-zY-Bz-FW	33454238	1540382820	qxFMOeV	15001225485	BHAG			1533822882
6147648321	5077393874	11.869566	58.784843	gj-hs-hP-iG-XI-Fy	iu-eG-aH-tY-Xa-aE	67906743	1539765293	mDyObDt	15605497658	QbHh			1545359216
7629111187	0858752620	61.674551	34.470955	av-pO-Ds-dO-PG-DK	ZT-Aq-ef-yL-Mv-Dh	09817002	1537388718	pWsgKvU	13002967964	TLfSbe			1528184054
6741583811	5348541030	34.121667	53.783055	kl-la-du-Nc-fK-ML	BI-vH-ry-ti-cF-jl	41678751	1520478925	UpS	13103622868	VtYSid			1516366776
3211450933	3440597705	51.093316	84.243088	XK-lk-Cl-eW-wi-yp	ri-Tq-rE-gz-Us-KB	20376410	1517575591	RBqL	15703360526	AQfzD			1536387869
6363365800	3885690363	27.530442	5.190584	vY-TR-XO-Rl-eo-aq	NS-im-VQ-VK-kB-Vg	50576470	1522087573	CZfz	13708551364	WMibbUml			1527717971
3105660513	0615414365	71.369329	23.175161	Fm-iJ-TT-tu-mQ-rE	SC-vf-Sj-NZ-zY-yd	12401369	1540685574	mkDhijH	13501475994	acdVM			1532121560
1585147154	9119022960	24.980146	0.719848	jB-Ye-zw-ly-RS-kq	yD-CQ-Sz-vZ-Qx-vb	50355087	1523109230	VSm	15501463208	fwvac			1538567775
7386673659	4550891413	72.541814	6.248673	hG-nS-Me-DM-Qv-iC	qd-Jv-Dl-Oa-Di-id	12135639	1534499141	ZA	15903641140	rIltj			1530437039
2924866405	0939518755	82.548106	16.707821	dP-ed-It-xr-Em-dz	IK-yt-qi-GS-jb-Nk	30068461	1517338446	kwioA	15600715063	WsHgc			1533676413
5371062629	3177442541	25.834545	22.125205	qD-vI-Jh-gk-fN-Dd	FM-qJ-XK-lx-Il-Zp	18092762	1526350026	TDPpeDHT	13402516634	hkljUhS			1533599974
9609481352	9039376782	38.121245	20.735603	ZU-pe-lv-eC-ZZ-mF	JX-xD-gJ-Vz-Kd-SL	71506462	1538625941	DuPutvdl	13408551751	jUaZtOTB			1524765056
2673694960	2504593998	28.149073	70.022832	Yt-yY-Vx-JG-AI-sP	RT-HM-VH-lb-uc-PS	94236686	1537678272	ZiPho	13400746059	mKZEpYT			1539886407
5134865881	7377467366	73.790583	79.800327	mE-pa-oZ-dV-qA-Ty	eR-It-OX-mN-hR-Fo	37234616	1522650771	xc	13004043761	DJEfe			1523775791
9870471389	2431769247	57.288287	4.497857	xV-MG-wS-Oi-kv-iV	bk-oa-If-nd-Ah-cH	37155294	1515456077	OYlxy	15203589063	Rzzt			1542058767
